MaxNPV: 179.56692390480003
CVaR: -158.63951
Model Obj: 158.63951 
; Variable;  x
('P1', 'A', 'S1') 0.0
('P3', 'S10') 0.0
('P4', 'S1') 0.0
('P4', 'S2') 0.0
('P4', 'S3') 0.0
('P4', 'S4') 0.0
('P4', 'S5') 1.0
('P4', 'S6') 0.0
('P4', 'S7') 0.0
('P4', 'S8') 1.0
('P4', 'S9') 0.0
('P4', 'S10') 1.0
('P5', 'S1') 1.0
('P5', 'S2') 1.0
('P5', 'S3') 1.0
('P5', 'S4') 1.0
('P5', 'S5') 1.0
('P5', 'S6') 1.0
('P5', 'S7') 1.0
('P5', 'S8') 1.0
('P5', 'S9') 1.0
('P5', 'S10') 1.0
('P6', 'S1') 1.0
('P6', 'S2') 1.0
('P6', 'S3') 1.0
('P6', 'S4') 1.0
('P6', 'S5') 1.0
('P6', 'S6') 1.0
('P6', 'S7') 1.0
('P6', 'S8') 1.0
('P6', 'S9') 1.0
('P6', 'S10') 1.0
('P7', 'S1') 1.0
('P7', 'S2') 1.0
('P7', 'S3') 1.0
('P7', 'S4') 1.0
('P7', 'S5') 1.0
('P7', 'S6') 1.0
('P7', 'S7') 1.0
('P7', 'S8') 1.0
('P7', 'S9') 1.0
('P7', 'S10') 1.0
('P8', 'S1') 1.0
('P8', 'S2') 1.0
('P8', 'S3') 1.0
('P8', 'S4') 1.0
('P8', 'S5') 1.0
('P8', 'S6') 1.0
('P8', 'S7') 1.0
('P8', 'S8') 1.0
('P8', 'S9') 1.0
('P8', 'S10') 1.0
('P9', 'S1') 1.0
('P9', 'S2') 1.0
('P9', 'S3') 1.0
('P9', 'S4') 1.0
('P9', 'S5') 1.0
('P9', 'S6') 1.0
('P9', 'S7') 1.0
('P9', 'S8') 1.0
('P9', 'S9') 1.0
('P9', 'S10') 1.0
('P10', 'S1') 1.0
('P10', 'S2') 1.0
('P10', 'S3') 1.0
('P10', 'S4') 1.0
('P10', 'S5') 1.0
('P10', 'S6') 1.0
('P10', 'S7') 1.0
('P10', 'S8') 1.0
('P10', 'S9') 1.0
('P10', 'S10') 1.0
('P11', 'S1') 0.0
('P11', 'S2') 0.0
('P11', 'S3') 0.0
('P11', 'S4') 0.0
('P11', 'S5') 0.0
('P11', 'S6') 0.0
('P11', 'S7') 0.0
('P11', 'S8') 1.0
('P11', 'S9') 0.0
('P11', 'S10') 1.0
('P12', 'S1') 1.0
('P12', 'S2') 1.0
('P12', 'S3') 1.0
('P12', 'S4') 1.0
('P12', 'S5') 1.0
('P12', 'S6') 1.0
('P12', 'S7') 1.0
('P12', 'S8') 1.0
('P12', 'S9') 1.0
('P12', 'S10') 1.0
('P13', 'S1') 1.0
('P13', 'S2') 1.0
('P13', 'S3') 1.0
('P13', 'S4') 1.0
('P13', 'S5') 1.0
('P13', 'S6') 1.0
('P13', 'S7') 1.0
('P13', 'S8') 1.0
('P13', 'S9') 1.0
('P13', 'S10') 1.0
('P14', 'S1') 1.0
('P14', 'S2') 1.0
('P14', 'S3') 1.0
('P14', 'S4') 1.0
('P14', 'S5') 1.0
('P14', 'S6') 1.0
('P14', 'S7') 1.0
('P14', 'S8') 1.0
('P14', 'S9') 1.0
('P14', 'S10') 1.0
('P15', 'S1') 1.0
('P15', 'S2') 1.0
('P15', 'S3') 1.0
('P15', 'S4') 1.0
('P15', 'S5') 1.0
('P15', 'S6') 1.0
('P15', 'S7') 1.0
('P15', 'S8') 1.0
('P15', 'S9') 1.0
('P15', 'S10') 1.0
('P16', 'S1') 1.0
('P16', 'S2') 1.0
('P16', 'S3') 1.0
('P16', 'S4') 1.0
('P16', 'S5') 1.0
('P16', 'S6') 1.0
('P16', 'S7') 1.0
('P16', 'S8') 1.0
('P16', 'S9') 1.0
('P16', 'S10') 1.0
; Variable;  s
('P1', 'P1') 0.0
('P1', 'P2') 0.0
('P1', 'P3') 1.0
('P1', 'P4') 0.0
('P1', 'P5') 0.0
('P1', 'P6') 0.0
('P1', 'P7') 0.0
('P1', 'P8') 0.0
('P1', 'P9') 0.0
('P1', 'P10') 0.0
('P1', 'P11') 0.0
('P1', 'P12') 0.0
('P1', 'P13') 0.0
('P1', 'P14') 0.0
('P1', 'P15') 0.0
('P1', 'P16') 0.0
('P2', 'P1') 1.0
('P2', 'P2') 0.0
('P2', 'P3') 1.0
('P2', 'P4') 1.0
('P2', 'P5') 1.0
('P2', 'P6') 0.0
('P2', 'P7') 0.0
('P2', 'P8') 0.0
('P2', 'P9') 0.0
('P2', 'P10') 0.0
('P2', 'P11') 1.0
('P2', 'P12') 0.0
('P2', 'P13') 1.0
('P2', 'P14') 0.0
('P2', 'P15') 1.0
('P2', 'P16') 0.0
('P3', 'P1') 0.0
('P3', 'P2') 0.0
('P3', 'P3') 0.0
('P3', 'P4') 0.0
('P3', 'P5') 0.0
('P3', 'P6') 0.0
('P3', 'P7') 0.0
('P3', 'P8') 0.0
('P3', 'P9') 0.0
('P3', 'P10') 0.0
('P3', 'P11') 0.0
('P3', 'P12') 0.0
('P3', 'P13') 0.0
('P3', 'P14') 0.0
('P3', 'P15') 0.0
('P3', 'P16') 0.0
('P4', 'P1') 1.0
('P4', 'P2') 0.0
('P4', 'P3') 1.0
('P4', 'P4') 0.0
('P4', 'P5') 0.0
('P4', 'P6') 0.0
('P4', 'P7') 0.0
('P4', 'P8') 0.0
('P4', 'P9') 0.0
('P4', 'P10') 0.0
('P4', 'P11') 1.0
('P4', 'P12') 0.0
('P4', 'P13') 0.0
('P4', 'P14') 0.0
('P4', 'P15') 0.0
('P4', 'P16') 0.0
('P5', 'P1') 1.0
('P5', 'P2') 0.0
('P5', 'P3') 1.0
('P5', 'P4') 1.0
('P5', 'P5') 0.0
('P5', 'P6') 0.0
('P5', 'P7') 0.0
('P5', 'P8') 0.0
('P5', 'P9') 0.0
('P5', 'P10') 0.0
('P5', 'P11') 1.0
('P5', 'P12') 0.0
('P5', 'P13') 1.0
('P5', 'P14') 0.0
('P5', 'P15') 1.0
('P5', 'P16') 0.0
('P6', 'P1') 1.0
('P6', 'P2') 1.0
('P6', 'P3') 1.0
('P6', 'P4') 1.0
('P6', 'P5') 1.0
('P6', 'P6') 0.0
('P6', 'P7') 1.0
('P6', 'P8') 1.0
('P6', 'P9') 1.0
('P6', 'P10') 1.0
('P6', 'P11') 1.0
('P6', 'P12') 1.0
('P6', 'P13') 1.0
('P6', 'P14') 1.0
('P6', 'P15') 1.0
('P6', 'P16') 1.0
('P7', 'P1') 1.0
('P7', 'P2') 1.0
('P7', 'P3') 1.0
('P7', 'P4') 1.0
('P7', 'P5') 1.0
('P7', 'P6') 0.0
('P7', 'P7') 0.0
('P7', 'P8') 0.0
('P7', 'P9') 0.0
('P7', 'P10') 1.0
('P7', 'P11') 1.0
('P7', 'P12') 0.0
('P7', 'P13') 1.0
('P7', 'P14') 0.0
('P7', 'P15') 1.0
('P7', 'P16') 0.0
('P8', 'P1') 1.0
('P8', 'P2') 1.0
('P8', 'P3') 1.0
('P8', 'P4') 1.0
('P8', 'P5') 1.0
('P8', 'P6') 0.0
('P8', 'P7') 1.0
('P8', 'P8') 0.0
('P8', 'P9') 0.0
('P8', 'P10') 1.0
('P8', 'P11') 1.0
('P8', 'P12') 0.0
('P8', 'P13') 1.0
('P8', 'P14') 0.0
('P8', 'P15') 1.0
('P8', 'P16') 0.0
('P9', 'P1') 1.0
('P9', 'P2') 1.0
('P9', 'P3') 1.0
('P9', 'P4') 1.0
('P9', 'P5') 1.0
('P9', 'P6') 0.0
('P9', 'P7') 1.0
('P9', 'P8') 1.0
('P9', 'P9') 0.0
('P9', 'P10') 1.0
('P9', 'P11') 1.0
('P9', 'P12') 1.0
('P9', 'P13') 1.0
('P9', 'P14') 1.0
('P9', 'P15') 1.0
('P9', 'P16') 1.0
('P10', 'P1') 1.0
('P10', 'P2') 1.0
('P10', 'P3') 1.0
('P10', 'P4') 1.0
('P10', 'P5') 1.0
('P10', 'P6') 0.0
('P10', 'P7') 0.0
('P10', 'P8') 0.0
('P10', 'P9') 0.0
('P10', 'P10') 0.0
('P10', 'P11') 1.0
('P10', 'P12') 0.0
('P10', 'P13') 1.0
('P10', 'P14') 0.0
('P10', 'P15') 1.0
('P10', 'P16') 0.0
('P11', 'P1') 1.0
('P11', 'P2') 0.0
('P11', 'P3') 1.0
('P11', 'P4') 0.0
('P11', 'P5') 0.0
('P11', 'P6') 0.0
('P11', 'P7') 0.0
('P11', 'P8') 0.0
('P11', 'P9') 0.0
('P11', 'P10') 0.0
('P11', 'P11') 0.0
('P11', 'P12') 0.0
('P11', 'P13') 0.0
('P11', 'P14') 0.0
('P11', 'P15') 0.0
('P11', 'P16') 0.0
('P12', 'P1') 1.0
('P12', 'P2') 1.0
('P12', 'P3') 1.0
('P12', 'P4') 1.0
('P12', 'P5') 1.0
('P12', 'P6') 0.0
('P12', 'P7') 1.0
('P12', 'P8') 1.0
('P12', 'P9') 0.0
('P12', 'P10') 1.0
('P12', 'P11') 1.0
('P12', 'P12') 0.0
('P12', 'P13') 1.0
('P12', 'P14') 0.0
('P12', 'P15') 1.0
('P12', 'P16') 0.0
('P13', 'P1') 1.0
('P13', 'P2') 0.0
('P13', 'P3') 1.0
('P13', 'P4') 1.0
('P13', 'P5') 0.0
('P13', 'P6') 0.0
('P13', 'P7') 0.0
('P13', 'P8') 0.0
('P13', 'P9') 0.0
('P13', 'P10') 0.0
('P13', 'P11') 1.0
('P13', 'P12') 0.0
('P13', 'P13') 0.0
('P13', 'P14') 0.0
('P13', 'P15') 1.0
('P13', 'P16') 0.0
('P14', 'P1') 1.0
('P14', 'P2') 1.0
('P14', 'P3') 1.0
('P14', 'P4') 1.0
('P14', 'P5') 1.0
('P14', 'P6') 0.0
('P14', 'P7') 1.0
('P14', 'P8') 1.0
('P14', 'P9') 0.0
('P14', 'P10') 1.0
('P14', 'P11') 1.0
('P14', 'P12') 1.0
('P14', 'P13') 1.0
('P14', 'P14') 0.0
('P14', 'P15') 1.0
('P14', 'P16') 0.0
('P15', 'P1') 1.0
('P15', 'P2') 0.0
('P15', 'P3') 1.0
('P15', 'P4') 1.0
('P15', 'P5') 0.0
('P15', 'P6') 0.0
('P15', 'P7') 0.0
('P15', 'P8') 0.0
('P15', 'P9') 0.0
('P15', 'P10') 0.0
('P15', 'P11') 1.0
('P15', 'P12') 0.0
('P15', 'P13') 0.0
('P15', 'P14') 0.0
('P15', 'P15') 0.0
('P15', 'P16') 0.0
('P16', 'P1') 1.0
('P16', 'P2') 1.0
('P16', 'P3') 1.0
('P16', 'P4') 1.0
('P16', 'P5') 1.0
('P16', 'P6') 0.0
('P16', 'P7') 1.0
('P16', 'P8') 1.0
('P16', 'P9') 0.0
('P16', 'P10') 1.0
('P16', 'P11') 1.0
('P16', 'P12') 1.0
('P16', 'P13') 1.0
('P16', 'P14') 1.0
('P16', 'P15') 1.0
('P16', 'P16') 0.0
; Variable;  nu
S1 0.0
S2 0.0
S3 0.0
S4 0.0
S5 0.0
S6 0.0
S7 0.0
S8 0.0
S9 0.0
S10 0.0
; Variable;  u
None -158.63951
